S1 S1.x S1.y S1.lon S1.lat S2 S2.x S2.y S2.lon S2.lat dist.h alpha label 
490 739367.244445 6183095.522969 3.480240 42.746300 180 793233.214451 6174860.032485 4.135840 42.667300 54491.889563 98.692557 E 
490 739367.244445 6183095.522969 3.480240 42.746300 1805 794246.693819 6233348.482141 4.158640 43.193100 74411.785821 47.519751 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 701 794927.655141 6211531.237361 4.163060 42.996800 62414.334007 62.896718 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 320 795887.402248 6181895.289600 4.169440 42.730200 56532.900140 91.216521 E 
490 739367.244445 6183095.522969 3.480240 42.746300 90 796563.420227 6139930.779374 4.170100 42.352900 71656.106605 127.041082 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 91 796935.372716 6146656.860000 4.175820 42.413300 68131.237707 122.332416 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 1473 797155.716537 6222751.004048 4.192430 43.097400 70086.123351 55.541391 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 3237 797832.685776 6259950.687819 4.207720 43.431900 96565.647070 37.261059 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 570 799371.321241 6202223.410149 4.215740 42.912500 62979.086212 72.318943 E 
490 739367.244445 6183095.522969 3.480240 42.746300 85 801200.246638 6131855.715713 4.224760 42.279700 80304.657448 129.647882 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 2386 800930.865320 6245490.987749 4.243150 43.301400 87654.283639 44.615515 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 1812 802600.139928 6236667.515085 4.261970 43.221800 82875.553756 49.728158 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 1469 803615.422148 6226143.151225 4.272370 43.127000 77336.450892 56.177084 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 322 806405.112585 6188466.416187 4.299010 42.787800 67252.674732 85.419401 E 
490 739367.244445 6183095.522969 3.480240 42.746300 1110 806015.769042 6215651.848345 4.299720 43.032300 74175.064226 63.965517 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 83 808824.498867 6142516.389866 4.319170 42.374400 80442.378353 120.294829 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 162 810496.454886 6167933.926337 4.344680 42.602600 72727.151672 102.032840 E 
490 739367.244445 6183095.522969 3.480240 42.746300 323 811701.641383 6183917.439346 4.362700 42.746100 72339.066394 89.348991 E 
490 739367.244445 6183095.522969 3.480240 42.746300 633 811562.034532 6207860.947581 4.366050 42.961400 76324.399584 71.066177 E 
490 739367.244445 6183095.522969 3.480240 42.746300 3729 811860.456764 6262515.175031 4.381410 43.452900 107530.214200 42.389417 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 82 814324.874173 6136813.115506 4.384620 42.322300 88094.877802 121.693156 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 111 814068.778004 6158550.415328 4.386140 42.517700 78630.664662 108.189266 E 
490 739367.244445 6183095.522969 3.480240 42.746300 330 814034.117019 6192889.776911 4.393080 42.826400 75306.502178 82.527025 E 
490 739367.244445 6183095.522969 3.480240 42.746300 3155 813360.105844 6257916.941795 4.398920 43.411300 105229.217678 44.680996 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 1116 814832.843831 6217104.117579 4.408110 43.044000 82774.641032 65.741277 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 163 817350.002688 6165451.017005 4.427520 42.579200 79953.981601 102.749168 E 
490 739367.244445 6183095.522969 3.480240 42.746300 324 817123.199270 6180309.143700 4.428030 42.712800 77805.863661 92.052312 E 
490 739367.244445 6183095.522969 3.480240 42.746300 2219 817910.914108 6240688.619791 4.451160 43.255600 97396.472449 53.748816 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 1501 819353.480223 6229574.009352 4.466370 43.155400 92509.716302 59.839940 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 81 821200.999836 6140409.254895 4.468690 42.353500 92297.784391 117.547526 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 329 820481.187038 6186110.503658 4.470280 42.764400 81169.956213 87.871313 E 
490 739367.244445 6183095.522969 3.480240 42.746300 2459 821019.035460 6253143.278792 4.492300 43.367100 107581.146451 49.374239 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 110 823260.749905 6160965.725258 4.498370 42.537900 86763.173093 104.777129 E 
490 739367.244445 6183095.522969 3.480240 42.746300 586 824283.132807 6202855.283499 4.520600 42.914300 87184.610066 76.900503 E 
490 739367.244445 6183095.522969 3.480240 42.746300 3750 823234.967217 6262913.298970 4.521940 43.454600 115778.548482 46.417337 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 328 829007.945638 6184717.601207 4.573970 42.750400 89655.376014 88.963327 E 
490 739367.244445 6183095.522969 3.480240 42.746300 2256 827946.446653 6247696.646573 4.576360 43.316900 109633.846209 53.896597 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 109 829964.649890 6153052.026024 4.577920 42.465600 95448.947516 108.346317 E 
490 739367.244445 6183095.522969 3.480240 42.746300 3297 827966.741141 6260882.856061 4.579860 43.435500 117901.399500 48.717972 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 625 831129.079109 6215113.335013 4.607390 43.023300 97187.317017 70.764947 E 
490 739367.244445 6183095.522969 3.480240 42.746300 577 832900.991838 6193272.461053 4.623600 42.826600 94085.769222 83.790361 E 
490 739367.244445 6183095.522969 3.480240 42.746300 79 836424.057657 6140176.065296 4.653050 42.348700 106123.064589 113.855476 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 108 836411.632777 6157089.589330 4.657200 42.500700 100468.511938 105.001635 E 
490 739367.244445 6183095.522969 3.480240 42.746300 166 836314.248936 6165098.437275 4.658060 42.572700 98603.330437 100.516581 E 
490 739367.244445 6183095.522969 3.480240 42.746300 1454 835665.352953 6233155.810989 4.667650 43.184700 108532.751457 62.532467 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 596 836974.731284 6205870.519329 4.676620 42.939100 100229.346731 76.866024 E 
490 739367.244445 6183095.522969 3.480240 42.746300 2270 837811.986120 6249991.525694 4.698480 43.335700 119022.864795 55.802777 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 72 842606.149287 6134154.155483 4.726340 42.293400 114252.041226 115.363728 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 78 843334.451891 6145287.664273 4.738120 42.393300 110628.271266 109.983886 E 
490 739367.244445 6183095.522969 3.480240 42.746300 583 843659.082757 6203402.152721 4.757740 42.915600 106250.396471 78.981817 E 
490 739367.244445 6183095.522969 3.480240 42.746300 612 843780.007225 6213881.907270 4.762080 43.009800 108856.908323 73.571705 E 
490 739367.244445 6183095.522969 3.480240 42.746300 579 844396.616806 6188824.885622 4.762780 42.784400 105185.524931 86.877604 E 
490 739367.244445 6183095.522969 3.480240 42.746300 172 844900.430240 6181104.765650 4.766820 42.714900 105551.960753 91.080688 E 
490 739367.244445 6183095.522969 3.480240 42.746300 1427 848025.319661 6229191.899559 4.818410 43.146600 118031.577319 67.011725 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 168 849382.867949 6171572.134016 4.818780 42.628300 110617.475599 95.979540 E 
490 739367.244445 6183095.522969 3.480240 42.746300 77 850190.114478 6148057.340226 4.822000 42.416800 116229.870396 107.545070 E 
490 739367.244445 6183095.522969 3.480240 42.746300 2168 849697.113698 6247912.110488 4.844310 43.314600 127960.423830 59.566618 NE 
490 739367.244445 6183095.522969 3.480240 42.746300 106 851832.272812 6162149.420557 4.845910 42.543100 114398.958963 100.550202 E 
490 739367.244445 6183095.522969 3.480240 42.746300 606 855539.798968 6211930.662308 4.905570 42.989800 119697.651126 76.060347 E 
490 739367.244445 6183095.522969 3.480240 42.746300 101 857710.536379 6147623.183227 4.913070 42.411300 123545.221003 106.685630 E 
490 739367.244445 6183095.522969 3.480240 42.746300 169 857825.307178 6176734.254972 4.923060 42.672900 118628.741699 93.073865 E 
490 739367.244445 6183095.522969 3.480240 42.746300 105 858946.234655 6168951.182041 4.934390 42.602700 120412.612628 96.745858 E 
490 739367.244445 6183095.522969 3.480240 42.746300 602 858594.978384 6199714.198514 4.939310 42.879300 120380.367656 82.064897 E 
490 739367.244445 6183095.522969 3.480240 42.746300 1420 858533.129714 6224493.568328 4.946020 43.102100 126151.917827 70.842852 E 
490 739367.244445 6183095.522969 3.480240 42.746300 73 861046.979463 6131600.603075 4.948730 42.266600 132127.531911 112.938104 SE 
490 739367.244445 6183095.522969 3.480240 42.746300 1444 859820.362365 6233844.924089 4.964670 43.185900 130707.518263 67.153297 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 2589 743577.001741 6241220.524692 3.536410 43.268800 80502.584213 1.389662 N 
188 741624.669733 6160741.617736 3.506030 42.545200 418 747691.587758 6176244.635625 3.581170 42.684200 16647.854456 21.372288 N 
188 741624.669733 6160741.617736 3.506030 42.545200 837 747994.782641 6204872.788781 3.587460 42.941600 44588.547815 8.213627 N 
188 741624.669733 6160741.617736 3.506030 42.545200 120 749038.350925 6146275.578414 3.594830 42.414700 16255.121116 152.865375 SE 
188 741624.669733 6160741.617736 3.506030 42.545200 2834 750396.412469 6252264.684880 3.621420 43.367700 91942.456407 5.474613 N 
188 741624.669733 6160741.617736 3.506030 42.545200 542 750994.975251 6185267.584176 3.622290 42.765100 26255.012003 20.909683 N 
188 741624.669733 6160741.617736 3.506030 42.545200 1256 751106.915824 6217828.526737 3.626810 43.057900 57869.060560 9.430837 N 
188 741624.669733 6160741.617736 3.506030 42.545200 671 751554.683313 6198305.960124 3.630390 42.882300 38854.664955 14.807251 N 
188 741624.669733 6160741.617736 3.506030 42.545200 2342 753523.489448 6241796.068579 3.658900 43.273300 81923.170788 8.351388 N 
188 741624.669733 6160741.617736 3.506030 42.545200 1661 754144.470038 6232407.164276 3.665570 43.188800 72750.917249 9.909434 N 
188 741624.669733 6160741.617736 3.506030 42.545200 64 755959.359379 6133714.261120 3.677470 42.301300 30593.485139 152.059547 SE 
188 741624.669733 6160741.617736 3.506030 42.545200 550 756796.602093 6189152.861213 3.693500 42.799600 32208.481607 28.102732 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 341 757790.836902 6177683.793187 3.704390 42.696400 23417.563279 43.657321 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 154 758057.853574 6152368.556229 3.704890 42.468800 18443.364394 116.999823 SE 
188 741624.669733 6160741.617736 3.506030 42.545200 2749 757203.645585 6249509.458013 3.705050 43.342400 90124.546911 9.954177 N 
188 741624.669733 6160741.617736 3.506030 42.545200 1599 759253.405429 6225625.792782 3.727600 43.127400 67236.362882 15.200079 N 
188 741624.669733 6160741.617736 3.506030 42.545200 185 760002.362116 6160863.145186 3.729450 42.545000 18378.094195 89.621122 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1174 761668.971344 6208169.323465 3.755210 42.970200 51489.428990 22.910306 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 1267 762777.762744 6220244.484321 3.770230 43.078700 63150.965755 19.570149 N 
188 741624.669733 6160741.617736 3.506030 42.545200 677 764725.671911 6197001.083732 3.791270 42.869500 42993.082885 32.501320 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 2801 765721.900873 6254071.074046 3.810610 43.382700 96390.165285 14.477322 N 
188 741624.669733 6160741.617736 3.506030 42.545200 184 768438.121964 6161358.153974 3.832060 42.548700 26820.539470 88.682799 E 
188 741624.669733 6160741.617736 3.506030 42.545200 2074 768375.231193 6238824.357689 3.841330 43.245300 82537.911392 18.911076 N 
188 741624.669733 6160741.617736 3.506030 42.545200 316 769173.118810 6169108.180285 3.842000 42.618300 28790.908555 73.106276 E 
188 741624.669733 6160741.617736 3.506030 42.545200 156 769992.506456 6153743.189306 3.849960 42.480100 29218.353151 103.858310 E 
188 741624.669733 6160741.617736 3.506030 42.545200 3677 769860.744877 6266275.605202 3.863300 43.492100 109246.045465 14.978889 N 
188 741624.669733 6160741.617736 3.506030 42.545200 3106 772321.232353 6261389.885647 3.893020 43.447900 105225.247873 16.961102 N 
188 741624.669733 6160741.617736 3.506030 42.545200 2699 772805.107215 6249956.797906 3.897390 43.345000 94506.973575 19.264367 N 
188 741624.669733 6160741.617736 3.506030 42.545200 1593 774457.398981 6229408.478079 3.914820 43.160000 76112.586471 25.554571 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 116 777151.673712 6145123.945486 3.935650 42.401900 38808.242659 113.730292 SE 
188 741624.669733 6160741.617736 3.506030 42.545200 68 777755.203596 6128796.768025 3.940610 42.255100 48227.470391 131.481540 SE 
188 741624.669733 6160741.617736 3.506030 42.545200 2362 777130.328091 6243904.206452 3.949800 43.290100 90424.929844 23.119704 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 317 779278.496027 6166587.459280 3.964620 42.594600 38104.914355 81.175153 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1824 778988.380373 6236655.972863 3.971580 43.224700 84611.087849 26.205600 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 684 780437.605999 6202382.241798 3.984150 42.916300 56924.384879 42.987063 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 88 782125.616523 6139988.731410 3.995180 42.355200 45508.339695 117.130827 SE 
188 741624.669733 6160741.617736 3.506030 42.545200 1204 781146.122539 6218737.516159 3.995340 43.063300 70181.688963 34.272574 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 158 781995.070395 6153482.959058 3.995660 42.476500 41017.769021 100.192957 E 
188 741624.669733 6160741.617736 3.506030 42.545200 3619 781915.198379 6269953.503307 4.012830 43.523900 116406.884025 20.250063 N 
188 741624.669733 6160741.617736 3.506030 42.545200 337 783354.197517 6186582.285346 4.017340 42.773900 49082.518187 58.232478 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 2366 785697.466640 6249515.983699 4.056210 43.339600 99112.559644 26.402495 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 1477 787398.732466 6223444.983389 4.072810 43.104900 77633.606661 36.129805 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 319 788262.686578 6178939.392273 4.075970 42.704600 50062.596950 68.684675 E 
188 741624.669733 6160741.617736 3.506030 42.545200 565 788352.791740 6192932.557944 4.079400 42.830400 56743.052595 55.437096 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 181 789223.044183 6169720.067092 4.086130 42.621600 48437.772483 79.317849 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1819 788957.896235 6238631.970189 4.094530 43.241300 91144.617703 31.286652 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 114 790926.198831 6148728.618485 4.103290 42.432700 50743.993954 103.694056 E 
188 741624.669733 6160741.617736 3.506030 42.545200 3008 789905.491318 6258600.432874 4.109640 43.420800 109120.966973 26.260452 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 180 793233.214451 6174860.032485 4.135840 42.667300 53504.873824 74.700088 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1805 794246.693819 6233348.482141 4.158640 43.193100 89670.698545 35.932825 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 701 794927.655141 6211531.237361 4.163060 42.996800 73626.039653 46.383165 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 320 795887.402248 6181895.289600 4.169440 42.730200 58240.209249 68.702276 E 
188 741624.669733 6160741.617736 3.506030 42.545200 90 796563.420227 6139930.779374 4.170100 42.352900 58748.253585 110.746724 E 
188 741624.669733 6160741.617736 3.506030 42.545200 91 796935.372716 6146656.860000 4.175820 42.413300 57075.864119 104.286611 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1473 797155.716537 6222751.004048 4.192430 43.097400 83239.781054 41.845287 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 3237 797832.685776 6259950.687819 4.207720 43.431900 114025.350928 29.534211 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 570 799371.321241 6202223.410149 4.215740 42.912500 71101.440648 54.308760 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 85 801200.246638 6131855.715713 4.224760 42.279700 66209.098312 115.866959 SE 
188 741624.669733 6160741.617736 3.506030 42.545200 2386 800930.865320 6245490.987749 4.243150 43.301400 103439.260209 34.983687 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 1812 802600.139928 6236667.515085 4.261970 43.221800 97379.411857 38.767664 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 1469 803615.422148 6226143.151225 4.272370 43.127000 90112.229845 43.466338 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 322 806405.112585 6188466.416187 4.299010 42.787800 70463.964019 66.829996 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 1110 806015.769042 6215651.848345 4.299720 43.032300 84624.742811 49.543743 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 83 808824.498867 6142516.389866 4.319170 42.374400 69627.408156 105.174143 E 
188 741624.669733 6160741.617736 3.506030 42.545200 162 810496.454886 6167933.926337 4.344680 42.602600 69246.314654 84.038188 E 
188 741624.669733 6160741.617736 3.506030 42.545200 323 811701.641383 6183917.439346 4.362700 42.746100 73809.895427 71.699942 E 
188 741624.669733 6160741.617736 3.506030 42.545200 633 811562.034532 6207860.947581 4.366050 42.961400 84329.509900 56.030427 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 3729 811860.456764 6262515.175031 4.381410 43.452900 123656.470693 34.610264 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 82 814324.874173 6136813.115506 4.384620 42.322300 76536.873104 108.218413 E 
188 741624.669733 6160741.617736 3.506030 42.545200 111 814068.778004 6158550.415328 4.386140 42.517700 72477.239125 91.732486 E 
188 741624.669733 6160741.617736 3.506030 42.545200 330 814034.117019 6192889.776911 4.393080 42.826400 79225.199240 66.059860 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 3155 813360.105844 6257916.941795 4.398920 43.411300 120785.000724 36.434977 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 1116 814832.843831 6217104.117579 4.408110 43.044000 92391.385656 52.407559 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 163 817350.002688 6165451.017005 4.427520 42.579200 75871.631672 86.441328 E 
188 741624.669733 6160741.617736 3.506030 42.545200 324 817123.199270 6180309.143700 4.428030 42.712800 77993.051194 75.469930 E 
188 741624.669733 6160741.617736 3.506030 42.545200 2219 817910.914108 6240688.619791 4.451160 43.255600 110503.910421 43.657727 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 1501 819353.480223 6229574.009352 4.466370 43.155400 103825.170916 48.473652 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 81 821200.999836 6140409.254895 4.468690 42.353500 82132.802773 104.332860 E 
188 741624.669733 6160741.617736 3.506030 42.545200 329 820481.187038 6186110.503658 4.470280 42.764400 82836.771391 72.166527 E 
188 741624.669733 6160741.617736 3.506030 42.545200 2459 821019.035460 6253143.278792 4.492300 43.367100 121825.827619 40.670191 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 110 823260.749905 6160965.725258 4.498370 42.537900 81636.387782 89.842712 E 
188 741624.669733 6160741.617736 3.506030 42.545200 586 824283.132807 6202855.283499 4.520600 42.914300 92768.434080 63.001610 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 3750 823234.967217 6262913.298970 4.521940 43.454600 130764.265384 38.616339 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 328 829007.945638 6184717.601207 4.573970 42.750400 90612.828514 74.656926 E 
188 741624.669733 6160741.617736 3.506030 42.545200 2256 827946.446653 6247696.646573 4.576360 43.316900 122526.022585 44.790610 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 109 829964.649890 6153052.026024 4.577920 42.465600 88674.020518 94.974797 E 
188 741624.669733 6160741.617736 3.506030 42.545200 3297 827966.741141 6260882.856061 4.579860 43.435500 132224.131338 40.768009 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 625 831129.079109 6215113.335013 4.607390 43.023300 104724.987168 58.722353 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 577 832900.991838 6193272.461053 4.623600 42.826600 96900.065758 70.383954 E 
188 741624.669733 6160741.617736 3.506030 42.545200 79 836424.057657 6140176.065296 4.653050 42.348700 97004.463289 102.239950 E 
188 741624.669733 6160741.617736 3.506030 42.545200 108 836411.632777 6157089.589330 4.657200 42.500700 94857.291099 92.206447 E 
188 741624.669733 6160741.617736 3.506030 42.545200 166 836314.248936 6165098.437275 4.658060 42.572700 94789.758340 87.365587 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1454 835665.352953 6233155.810989 4.667650 43.184700 118690.629306 52.402632 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 596 836974.731284 6205870.519329 4.676620 42.939100 105490.530365 64.671945 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 2270 837811.986120 6249991.525694 4.698480 43.335700 131215.646568 47.142498 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 72 842606.149287 6134154.155483 4.726340 42.293400 104422.949403 104.750667 E 
188 741624.669733 6160741.617736 3.506030 42.545200 78 843334.451891 6145287.664273 4.738120 42.393300 102877.132854 98.639536 E 
188 741624.669733 6160741.617736 3.506030 42.545200 583 843659.082757 6203402.152721 4.757740 42.915600 110593.592429 67.310221 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 612 843780.007225 6213881.907270 4.762080 43.009800 115150.351063 62.516954 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 579 844396.616806 6188824.885622 4.762780 42.784400 106539.865968 74.716576 E 
188 741624.669733 6160741.617736 3.506030 42.545200 172 844900.430240 6181104.765650 4.766820 42.714900 105264.146324 78.845921 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1427 848025.319661 6229191.899559 4.818410 43.146600 126516.952962 57.245778 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 168 849382.867949 6171572.134016 4.818780 42.628300 108301.105100 84.260614 E 
188 741624.669733 6160741.617736 3.506030 42.545200 77 850190.114478 6148057.340226 4.822000 42.416800 109303.918908 96.663958 E 
188 741624.669733 6160741.617736 3.506030 42.545200 2168 849697.113698 6247912.110488 4.844310 43.314600 138846.490597 51.110590 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 106 851832.272812 6162149.420557 4.845910 42.543100 110216.594419 89.268138 E 
188 741624.669733 6160741.617736 3.506030 42.545200 606 855539.798968 6211930.662308 4.905570 42.989800 124887.849501 65.802697 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 101 857710.536379 6147623.183227 4.913070 42.411300 116824.748059 96.447432 E 
188 741624.669733 6160741.617736 3.506030 42.545200 169 857825.307178 6176734.254972 4.923060 42.672900 117296.004145 82.163641 E 
188 741624.669733 6160741.617736 3.506030 42.545200 105 858946.234655 6168951.182041 4.934390 42.602700 117608.445879 85.997258 E 
188 741624.669733 6160741.617736 3.506030 42.545200 602 858594.978384 6199714.198514 4.939310 42.879300 123291.991461 71.572776 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1420 858533.129714 6224493.568328 4.946020 43.102100 133161.177598 61.395698 NE 
188 741624.669733 6160741.617736 3.506030 42.545200 73 861046.979463 6131600.603075 4.948730 42.266600 122926.347041 103.713129 E 
188 741624.669733 6160741.617736 3.506030 42.545200 1444 859820.362365 6233844.924089 4.964670 43.185900 138975.951720 58.263465 NE 
2589 743577.001741 6241220.524692 3.536410 43.268800 418 747691.587758 6176244.635625 3.581170 42.684200 65106.036418 176.376594 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 837 747994.782641 6204872.788781 3.587460 42.941600 36615.224892 173.070140 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 120 749038.350925 6146275.578414 3.594830 42.414700 95101.888302 176.707904 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 2834 750396.412469 6252264.684880 3.621420 43.367700 12979.901269 31.693985 NE 
2589 743577.001741 6241220.524692 3.536410 43.268800 542 750994.975251 6185267.584176 3.622290 42.765100 56442.518400 172.448039 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 1256 751106.915824 6217828.526737 3.626810 43.057900 24574.075251 162.156566 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 671 751554.683313 6198305.960124 3.630390 42.882300 43649.779556 169.469106 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 2342 753523.489448 6241796.068579 3.658900 43.273300 9963.125436 86.688328 E 
2589 743577.001741 6241220.524692 3.536410 43.268800 1661 754144.470038 6232407.164276 3.665570 43.188800 13760.330956 129.828400 SE 
2589 743577.001741 6241220.524692 3.536410 43.268800 64 755959.359379 6133714.261120 3.677470 42.301300 108217.001843 173.429738 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 550 756796.602093 6189152.861213 3.693500 42.799600 53719.637132 165.754033 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 341 757790.836902 6177683.793187 3.704390 42.696400 65107.214349 167.389958 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 154 758057.853574 6152368.556229 3.704890 42.468800 90024.259894 170.743473 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 2749 757203.645585 6249509.458013 3.705050 43.342400 15949.665765 58.688324 NE 
2589 743577.001741 6241220.524692 3.536410 43.268800 1599 759253.405429 6225625.792782 3.727600 43.127400 22112.107451 134.850359 SE 
2589 743577.001741 6241220.524692 3.536410 43.268800 185 760002.362116 6160863.145186 3.729450 42.545000 82018.905775 168.447655 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 1174 761668.971344 6208169.323465 3.755210 42.970200 37678.923375 151.304047 SE 
2589 743577.001741 6241220.524692 3.536410 43.268800 1267 762777.762744 6220244.484321 3.770230 43.078700 28437.009208 137.530064 SE 
2589 743577.001741 6241220.524692 3.536410 43.268800 677 764725.671911 6197001.083732 3.791270 42.869500 49016.580957 154.439780 SE 
2589 743577.001741 6241220.524692 3.536410 43.268800 2801 765721.900873 6254071.074046 3.810610 43.382700 25603.382125 59.873669 NE 
2589 743577.001741 6241220.524692 3.536410 43.268800 184 768438.121964 6161358.153974 3.832060 42.548700 83642.534368 162.708658 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 2074 768375.231193 6238824.357689 3.841330 43.245300 24913.727145 95.519158 E 
2589 743577.001741 6241220.524692 3.536410 43.268800 316 769173.118810 6169108.180285 3.842000 42.618300 76520.268066 160.457794 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 156 769992.506456 6153743.189306 3.849960 42.480100 91378.679656 163.197275 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 3677 769860.744877 6266275.605202 3.863300 43.492100 36312.425044 46.370965 NE 
2589 743577.001741 6241220.524692 3.536410 43.268800 3106 772321.232353 6261389.885647 3.893020 43.447900 35114.582651 54.943283 NE 
2589 743577.001741 6241220.524692 3.536410 43.268800 2699 772805.107215 6249956.797906 3.897390 43.345000 30505.812877 73.358608 E 
2589 743577.001741 6241220.524692 3.536410 43.268800 1593 774457.398981 6229408.478079 3.914820 43.160000 33062.416410 110.932329 E 
2589 743577.001741 6241220.524692 3.536410 43.268800 116 777151.673712 6145123.945486 3.935650 42.401900 101792.981747 160.741368 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 68 777755.203596 6128796.768025 3.940610 42.255100 117504.257561 163.090084 N 
2589 743577.001741 6241220.524692 3.536410 43.268800 2362 777130.328091 6243904.206452 3.949800 43.290100 33660.479154 85.427070 E 
2589 743577.001741 6241220.524692 3.536410 43.268800 317 779278.496027 6166587.459280 3.964620 42.594600 82732.648616 154.435399 SE 
2589 743577.001741 6241220.524692 3.536410 43.268800 1824 778988.380373 6236655.972863 3.971580 43.224700 35704.353656 97.344965 E 
2589 743577.001741 6241220.524692 3.536410 43.268800 684 780437.605999 6202382.241798 3.984150 42.916300 53545.460726 136.496546 SE 
